Random Forest Accuracy
Best Score = 0.6680
Best Hyper-parameters = {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}
0.7779 (+/-0.009) for {'criterion': 'gini', 'max_depth': 9, 'n_estimators': 9}
0.7811 (+/-0.005) for {'criterion': 'gini', 'max_depth': 9, 'n_estimators': 10}
0.7041 (+/-0.021) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 1}
0.7288 (+/-0.025) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 2}
0.7558 (+/-0.018) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 3}
0.7681 (+/-0.010) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 4}
0.7839 (+/-0.009) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 5}
0.7857 (+/-0.009) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 6}
0.7895 (+/-0.009) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 7}
0.7984 (+/-0.005) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 8}
0.7940 (+/-0.004) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 9}
0.7987 (+/-0.007) for {'criterion': 'gini', 'max_depth': 10, 'n_estimators': 10}
0.5744 (+/-0.050) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 1}
0.5677 (+/-0.051) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 2}
0.5892 (+/-0.054) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 3}
0.6231 (+/-0.041) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 4}
0.5958 (+/-0.050) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 5}
0.6181 (+/-0.038) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 6}
0.6308 (+/-0.042) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 7}
0.5995 (+/-0.042) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 8}
0.6277 (+/-0.038) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 9}
0.6047 (+/-0.038) for {'criterion': 'entropy', 'max_depth': 1, 'n_estimators': 10}
0.5518 (+/-0.023) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 1}
0.6168 (+/-0.046) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 2}
0.6249 (+/-0.043) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 3}
0.6432 (+/-0.039) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 4}
0.6399 (+/-0.035) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 5}
0.6485 (+/-0.034) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 6}
0.6703 (+/-0.010) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 7}
0.6556 (+/-0.024) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 8}
0.6707 (+/-0.019) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 9}
0.6595 (+/-0.023) for {'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 10}
0.6010 (+/-0.043) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 1}
0.6423 (+/-0.047) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 2}
0.6597 (+/-0.035) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 3}
0.6739 (+/-0.015) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 4}
0.6647 (+/-0.027) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 5}
0.6761 (+/-0.030) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 6}
0.6705 (+/-0.025) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 7}
0.6832 (+/-0.024) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 8}
0.6799 (+/-0.021) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 9}
0.6734 (+/-0.025) for {'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 10}
0.6297 (+/-0.043) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 1}
0.6526 (+/-0.027) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 2}
0.6667 (+/-0.031) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 3}
0.6899 (+/-0.021) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 4}
0.6935 (+/-0.012) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 5}
0.6889 (+/-0.015) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 6}
0.6961 (+/-0.011) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 7}
0.7001 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 8}
0.6979 (+/-0.011) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 9}
0.7088 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 10}
0.6371 (+/-0.049) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 1}
0.6769 (+/-0.036) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 2}
0.6871 (+/-0.022) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 3}
0.6866 (+/-0.023) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 4}
0.7052 (+/-0.010) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 5}
0.7080 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 6}
0.7068 (+/-0.019) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 7}
0.7094 (+/-0.017) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 8}
0.7141 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 9}
0.7174 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}
0.6383 (+/-0.039) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 1}
0.6817 (+/-0.028) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 2}
0.6954 (+/-0.026) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 3}
0.7029 (+/-0.026) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 4}
0.7185 (+/-0.008) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 5}
0.7126 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 6}
0.7222 (+/-0.008) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 7}
0.7315 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 8}
0.7341 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 9}
0.7310 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 6, 'n_estimators': 10}
0.6810 (+/-0.022) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 1}
0.6930 (+/-0.027) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 2}
0.7132 (+/-0.008) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 3}
0.7226 (+/-0.023) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 4}
0.7273 (+/-0.012) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 5}
0.7356 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 6}
0.7380 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 7}
0.7418 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 8}
0.7427 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 9}
0.7442 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 7, 'n_estimators': 10}
0.6580 (+/-0.020) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 1}
0.7005 (+/-0.025) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 2}
0.7234 (+/-0.014) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 3}
0.7401 (+/-0.012) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 4}
0.7459 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 5}
0.7454 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 6}
0.7560 (+/-0.005) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 7}
0.7533 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 8}
0.7541 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 9}
0.7617 (+/-0.005) for {'criterion': 'entropy', 'max_depth': 8, 'n_estimators': 10}
0.6877 (+/-0.015) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 1}
0.7214 (+/-0.017) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 2}
0.7438 (+/-0.011) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 3}
0.7548 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 4}
0.7582 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 5}
0.7618 (+/-0.008) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 6}
0.7671 (+/-0.005) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 7}
0.7710 (+/-0.004) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 8}
0.7732 (+/-0.008) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 9}
0.7745 (+/-0.009) for {'criterion': 'entropy', 'max_depth': 9, 'n_estimators': 10}
0.6838 (+/-0.028) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 1}
0.7395 (+/-0.012) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 2}
0.7655 (+/-0.007) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 3}
0.7660 (+/-0.013) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 4}
0.7762 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 5}
0.7782 (+/-0.005) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 6}
0.7795 (+/-0.008) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 7}
0.7878 (+/-0.010) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 8}
0.7885 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 9}
0.7895 (+/-0.006) for {'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}
